Label: 5
Points: 87
0.49 198 306
0.5 204 298
0.51 211 281
0.52 214 273
0.53 217 264
0.54 219 257
0.55 221 249
0.56 223 241
0.57 223 236
0.58 223 230
0.59 218 223
0.6 217 220
0.61 216 218
0.62 216 218
0.63 213 216
0.64 213 218
0.65 212 218
0.66 209 218
0.67 207 218
0.68 205 218

Label: v
Points: 54
0 109 364
0.01 109 364
0.02 109 364
0.03 107 364
0.04 105 364
0.05 105 362
0.06 105 364
0.07 106 362
0.08 106 362
0.09 106 358
0.1 108 351
0.11 108 343
0.12 114 330
0.13 117 314
0.14 123 299
0.15 128 283
0.16 138 257
0.17 143 247
0.18 146 238
0.19 150 229
0.2 154 220
0.21 158 212
0.22 162 203
0.23 165 199
0.24 169 194
0.25 169 191
0.26 170 190
0.27 170 189
0.28 170 189
0.29 170 188
0.3 173 189
0.31 173 191
0.32 178 194
0.33 181 201
0.34 186 207
0.35 190 216
0.36 194 225
0.37 197 235
0.38 202 246
0.39 204 257
0.4 210 267
0.41 215 275
0.42 219 284
0.43 224 291
0.44 230 302
0.45 233 306
0.46 234 309
0.47 237 310
0.48 239 312
0.49 241 312
0.5 243 314
0.51 243 317
0.52 243 319
0.53 243 320

Label: S
Points: 59
0 195 463
0.01 190 467
0.02 185 469
0.03 178 474
0.04 160 478
0.05 149 480
0.06 139 482
0.07 129 482
0.08 111 483
0.09 104 483
0.1 96 482
0.11 90 479
0.12 85 476
0.13 79 472
0.14 74 468
0.15 70 465
0.16 68 461
0.17 68 458
0.18 68 455
0.19 66 452
0.2 69 448
0.21 76 440
0.22 81 437
0.23 86 433
0.24 93 430
0.25 99 427
0.26 108 422
0.27 119 419
0.28 129 414
0.29 149 409
0.3 159 404
0.31 168 401
0.32 177 397
0.33 191 388
0.34 198 382
0.35 203 377
0.36 209 370
0.37 214 363
0.38 219 353
0.39 221 346
0.4 223 338
0.41 221 324
0.42 218 318
0.43 212 314
0.44 205 312
0.45 191 305
0.46 182 303
0.47 174 302
0.48 166 302
0.49 158 303
0.5 150 303
0.51 144 303
0.52 136 306
0.53 127 308
0.54 124 309
0.55 121 309
0.56 118 309
0.57 113 312
0.58 110 314

Label: :
Points: 21
0 175 363
0.01 175 363
0.02 173 363
0.03 175 362
0.04 175 361
0.05 176 362
0.06 176 360
0.07 176 360
0.08 175 360
0.09 175 360
0.1 175 360
0.11 173 359
0.12 172 359
0.13 172 359
0.14 171 359
0.15 171 359
0.16 171 359
0.17 171 357
0.18 171 356
0.19 171 356
0.2 169 354

Label: p
Points: 30
0 110 310
0.01 110 310
0.02 109 310
0.03 109 309
0.04 109 305
0.05 109 301
0.06 110 294
0.07 110 285
0.08 115 265
0.09 115 252
0.1 115 240
0.11 114 226
0.12 110 198
0.13 109 183
0.14 107 170
0.15 105 157
0.16 105 146
0.17 104 133
0.18 104 123
0.19 104 115
0.2 105 105
0.21 105 103
0.22 105 103
0.23 105 103
0.24 105 103
0.25 105 101
0.26 105 101
0.27 105 101
0.28 103 103
0.29 103 106

Label: V
Points: 71
0 111 465
0.01 111 466
0.02 111 467
0.03 111 467
0.04 111 469
0.05 111 470
0.06 111 470
0.07 111 470
0.08 110 469
0.09 108 469
0.1 108 467
0.11 108 465
0.12 111 460
0.13 114 452
0.14 117 441
0.15 121 428
0.16 131 403
0.17 135 391
0.18 139 379
0.19 143 367
0.2 147 356
0.21 151 342
0.22 156 327
0.23 158 315
0.24 160 302
0.25 160 292
0.26 162 285
0.27 162 278
0.28 165 274
0.29 167 271
0.3 167 271
0.31 167 269
0.32 167 269
0.33 167 269
0.34 167 269
0.35 169 269
0.36 169 269
0.37 169 270
0.38 172 272
0.39 172 273
0.4 180 278
0.41 183 281
0.42 188 285
0.43 190 290
0.44 195 296
0.45 200 306
0.46 205 318
0.47 210 330
0.48 215 344
0.49 218 359
0.5 223 374
0.51 226 389
0.52 233 410
0.53 236 418
0.54 239 424
0.55 241 430
0.56 245 438
0.57 246 441
0.58 248 443
0.59 250 445
0.6 252 449
0.61 253 452
0.62 253 452
0.63 254 454
0.64 254 454
0.65 254 454
0.66 254 455
0.67 254 455
0.68 254 454
0.69 254 452
0.7 252 451

Label: M
Points: 64
0 137 433
0.01 137 433
0.02 137 433
0.03 137 432
0.04 137 430
0.05 135 421
0.06 133 408
0.07 129 393
0.08 125 375
0.09 121 357
0.1 115 342
0.11 110 326
0.12 102 304
0.13 99 296
0.14 96 291
0.15 94 285
0.16 92 280
0.17 92 275
0.18 92 268
0.19 92 263
0.2 97 255
0.21 97 252
0.22 100 251
0.23 100 251
0.24 98 439
0.25 99 438
0.26 104 435
0.27 112 429
0.28 121 422
0.29 131 413
0.3 140 402
0.31 148 391
0.32 160 370
0.33 166 362
0.34 170 354
0.35 173 348
0.36 177 338
0.37 180 335
0.38 181 331
0.39 181 327
0.4 184 323
0.41 184 323
0.42 186 322
0.43 186 322
0.44 238 421
0.45 238 421
0.46 240 421
0.47 241 420
0.48 240 420
0.49 237 414
0.5 233 409
0.51 227 400
0.52 218 392
0.53 207 384
0.54 194 375
0.55 185 368
0.56 170 359
0.57 167 356
0.58 163 354
0.59 161 352
0.6 158 349
0.61 156 349
0.62 156 347
0.63 156 347

Label: j
Points: 39
0 170 327
0.01 170 327
0.02 170 327
0.03 169 327
0.04 169 327
0.05 165 328
0.06 165 325
0.07 164 323
0.08 162 318
0.09 162 309
0.1 162 301
0.11 162 289
0.12 162 267
0.13 162 257
0.14 164 246
0.15 165 236
0.16 169 214
0.17 171 205
0.18 171 196
0.19 174 188
0.2 174 181
0.21 172 174
0.22 172 167
0.23 168 160
0.24 161 153
0.25 155 150
0.26 151 149
0.27 147 147
0.28 143 147
0.29 137 149
0.3 132 151
0.31 125 156
0.32 117 160
0.33 110 166
0.34 102 173
0.35 95 178
0.36 91 183
0.37 87 186
0.38 85 190

Label: 7
Points: 54
0 92 506
0.01 92 506
0.02 92 506
0.03 91 506
0.04 91 506
0.05 91 506
0.06 91 506
0.07 91 506
0.08 91 506
0.09 92 506
0.1 96 503
0.11 100 503
0.12 106 502
0.13 114 502
0.14 125 502
0.15 135 500
0.16 148 500
0.17 164 499
0.18 180 498
0.19 195 496
0.2 208 495
0.21 215 495
0.22 219 494
0.23 221 496
0.24 221 496
0.25 221 496
0.26 221 496
0.27 220 495
0.28 220 492
0.29 220 489
0.3 220 486
0.31 217 482
0.32 217 477
0.33 212 463
0.34 210 456
0.35 204 445
0.36 198 434
0.37 191 419
0.38 184 403
0.39 176 387
0.4 168 370
0.41 161 355
0.42 151 328
0.43 147 318
0.44 146 310
0.45 143 304
0.46 141 299
0.47 141 294
0.48 138 291
0.49 138 289
0.5 137 289
0.51 137 287
0.52 137 286
0.53 137 286

Label: A
Points: 55
0 132 461
0.01 132 461
0.02 134 461
0.03 132 462
0.04 132 460
0.05 129 457
0.06 124 449
0.07 120 437
0.08 111 411
0.09 106 397
0.1 101 383
0.11 96 369
0.12 86 342
0.13 79 331
0.14 75 321
0.15 71 313
0.16 65 296
0.17 63 289
0.18 61 283
0.19 59 277
0.2 57 270
0.21 57 268
0.22 54 266
0.23 54 266
0.24 54 265
0.25 54 265
0.26 54 265
0.27 54 266
0.28 140 467
0.29 140 469
0.3 142 469
0.31 143 468
0.32 143 466
0.33 147 460
0.34 149 454
0.35 154 444
0.36 163 420
0.37 169 406
0.38 172 392
0.39 177 376
0.4 182 362
0.41 186 345
0.42 194 329
0.43 199 315
0.44 208 289
0.45 211 280
0.46 214 270
0.47 216 262
0.48 219 250
0.49 219 245
0.5 221 242
0.51 221 239
0.52 222 237
0.53 222 237
0.54 222 236

Label: I
Points: 30
0 214 460
0.01 214 460
0.02 214 459
0.03 209 457
0.04 204 450
0.05 201 443
0.06 199 436
0.07 198 426
0.08 196 403
0.09 196 391
0.1 196 379
0.11 196 367
0.12 196 356
0.13 196 344
0.14 195 335
0.15 193 325
0.16 190 312
0.17 188 306
0.18 188 303
0.19 187 299
0.2 184 294
0.21 182 292
0.22 181 290
0.23 181 289
0.24 179 289
0.25 179 287
0.26 179 287
0.27 177 285
0.28 179 285
0.29 179 285

Label: D
Points: 34
0 149 478
0.01 146 481
0.02 145 483
0.03 142 483
0.04 142 483
0.05 140 483
0.06 138 481
0.07 138 477
0.08 138 463
0.09 138 455
0.1 138 445
0.11 140 435
0.12 140 425
0.13 142 412
0.14 143 401
0.15 143 389
0.16 143 378
0.17 145 370
0.18 145 360
0.19 145 350
0.2 145 342
0.21 147 329
0.22 147 324
0.23 145 320
0.24 145 318
0.25 143 315
0.26 143 313
0.27 143 311
0.28 142 309
0.29 140 308
0.3 140 307
0.31 138 306
0.32 138 307
0.33 138 308

Label: N
Points: 83
0 115 447
0.01 117 444
0.02 117 440
0.03 117 433
0.04 117 424
0.05 112 410
0.06 112 393
0.07 109 376
0.08 105 346
0.09 104 334
0.1 101 323
0.11 100 312
0.12 100 305
0.13 97 296
0.14 95 290
0.15 95 285
0.16 92 278
0.17 92 276
0.18 92 274
0.19 94 273
0.2 94 272
0.21 92 271
0.22 92 273
0.23 92 273
0.24 94 275
0.25 96 281
0.26 96 288
0.27 99 299
0.28 105 329
0.29 109 346
0.3 109 361
0.31 111 377
0.32 113 393
0.33 116 408
0.34 118 421
0.35 120 430
0.36 123 436
0.37 125 438
0.38 127 438
0.39 129 438
0.4 131 433
0.41 137 422
0.42 145 407
0.43 155 389
0.44 164 370
0.45 173 353
0.46 181 338
0.47 186 323
0.48 200 301
0.49 204 292
0.5 208 286
0.51 210 282
0.52 211 278
0.53 211 278
0.54 213 276
0.55 215 276
0.56 215 276
0.57 213 275
0.58 214 275
0.59 214 277
0.6 217 284
0.61 219 292
0.62 221 301
0.63 223 313
0.64 224 340
0.65 226 352
0.66 226 366
0.67 227 379
0.68 227 392
0.69 227 407
0.7 227 419
0.71 227 430
0.72 231 441
0.73 231 446
0.74 234 450
0.75 234 453
0.76 234 456
0.77 236 459
0.78 236 459
0.79 239 462
0.8 239 462
0.81 240 463
0.82 239 463

Label: Y
Points: 58
0 86 507
0.01 86 508
0.02 85 510
0.03 85 510
0.04 83 510
0.05 83 512
0.06 83 512
0.07 83 512
0.08 83 505
0.09 84 499
0.1 87 491
0.11 91 481
0.12 94 471
0.13 100 457
0.14 105 443
0.15 109 430
0.16 119 407
0.17 121 398
0.18 124 389
0.19 126 382
0.2 127 375
0.21 133 367
0.22 136 359
0.23 140 352
0.24 145 343
0.25 146 341
0.26 148 341
0.27 148 340
0.28 154 340
0.29 157 342
0.3 158 344
0.31 162 346
0.32 165 348
0.33 169 352
0.34 177 357
0.35 183 364
0.36 194 376
0.37 198 382
0.38 204 388
0.39 210 395
0.4 217 401
0.41 226 410
0.42 233 418
0.43 240 425
0.44 251 438
0.45 255 442
0.46 258 445
0.47 261 448
0.48 261 450
0.49 263 452
0.5 265 456
0.51 265 460
0.52 265 458
0.53 265 458
0.54 265 460
0.55 265 462
0.56 265 462
0.57 265 462

Label: z
Points: 62
0 112 365
0.01 112 365
0.02 112 367
0.03 112 367
0.04 112 367
0.05 114 369
0.06 117 371
0.07 122 374
0.08 129 375
0.09 135 376
0.1 146 378
0.11 154 378
0.12 166 379
0.13 186 374
0.14 196 372
0.15 206 369
0.16 215 365
0.17 227 360
0.18 227 356
0.19 229 353
0.2 229 350
0.21 229 346
0.22 229 340
0.23 222 335
0.24 213 330
0.25 190 318
0.26 180 313
0.27 169 308
0.28 160 302
0.29 141 289
0.3 134 283
0.31 129 276
0.32 123 269
0.33 119 255
0.34 117 249
0.35 117 245
0.36 115 241
0.37 111 237
0.38 111 235
0.39 111 234
0.4 111 233
0.41 114 230
0.42 116 228
0.43 121 226
0.44 127 224
0.45 142 219
0.46 150 217
0.47 159 216
0.48 168 216
0.49 177 216
0.5 188 216
0.51 198 216
0.52 209 216
0.53 225 217
0.54 230 217
0.55 232 218
0.56 236 218
0.57 236 221
0.58 236 222
0.59 236 223
0.6 236 223
0.61 236 223

Label: 5
Points: 84
0 232 437
0.01 232 436
0.02 230 434
0.03 229 431
0.04 227 428
0.05 225 424
0.06 221 422
0.07 218 419
0.08 206 418
0.09 201 416
0.1 193 416
0.11 185 415
0.12 177 415
0.13 167 417
0.14 158 417
0.15 148 420
0.16 141 423
0.17 136 425
0.18 131 427
0.19 128 427
0.2 127 426
0.21 123 426
0.22 123 426
0.23 120 426
0.24 120 427
0.25 120 427
0.26 120 427
0.27 120 427
0.28 120 429
0.29 117 426
0.3 117 423
0.31 114 420
0.32 114 414
0.33 114 410
0.34 114 404
0.35 116 397
0.36 113 393
0.37 112 381
0.38 112 377
0.39 112 371
0.4 111 368
0.41 111 365
0.42 111 361
0.43 111 360
0.44 109 358
0.45 109 358
0.46 109 358
0.47 109 358
0.48 111 358
0.49 117 356
0.5 120 358
0.51 124 358
0.52 130 361
0.53 141 362
0.54 146 362
0.55 152 363
0.56 157 364
0.57 170 364
0.58 176 363
0.59 189 357
0.6 196 351
0.61 202 346
0.62 207 342
0.63 214 331
0.64 216 323
0.65 218 315
0.66 218 306
0.67 215 292
0.68 212 286
0.69 207 280
0.7 202 277
0.71 188 272
0.72 180 272
0.73 171 271
0.74 162 271
0.75 143 271
0.76 134 271
0.77 127 271
0.78 120 272
0.79 109 272
0.8 105 272
0.81 101 273
0.82 101 273
0.83 98 274

Label: j
Points: 34
0 176 300
0.01 174 300
0.02 172 297
0.03 172 294
0.04 169 290
0.05 168 286
0.06 168 282
0.07 166 278
0.08 166 271
0.09 168 261
0.1 168 248
0.11 168 232
0.12 168 198
0.13 170 184
0.14 170 169
0.15 170 155
0.16 168 128
0.17 166 117
0.18 165 108
0.19 165 101
0.2 162 95
0.21 161 88
0.22 158 86
0.23 158 84
0.24 153 84
0.25 151 85
0.26 147 87
0.27 143 91
0.28 137 96
0.29 129 104
0.3 122 114
0.31 113 122
0.32 103 139
0.33 99 146

Label: o
Points: 44
0 105 340
0.01 107 342
0.02 107 342
0.03 109 340
0.04 110 339
0.05 114 334
0.06 121 326
0.07 128 317
0.08 143 294
0.09 149 283
0.1 156 272
0.11 162 259
0.12 168 248
0.13 170 236
0.14 167 226
0.15 164 219
0.16 152 204
0.17 145 200
0.18 135 196
0.19 127 196
0.2 110 196
0.21 101 199
0.22 93 203
0.23 85 209
0.24 79 215
0.25 73 225
0.26 66 235
0.27 62 245
0.28 59 255
0.29 55 264
0.3 55 272
0.31 55 282
0.32 55 295
0.33 56 301
0.34 58 305
0.35 60 310
0.36 64 317
0.37 66 321
0.38 69 326
0.39 72 328
0.4 76 332
0.41 81 336
0.42 84 337
0.43 89 340

Label: 1
Points: 35
0 150 412
0.01 150 412
0.02 150 412
0.03 150 410
0.04 148 410
0.05 148 412
0.06 148 410
0.07 147 410
0.08 149 409
0.09 149 406
0.1 148 403
0.11 148 396
0.12 147 380
0.13 147 368
0.14 148 356
0.15 150 342
0.16 150 329
0.17 151 313
0.18 151 296
0.19 149 282
0.2 144 257
0.21 141 250
0.22 138 243
0.23 138 237
0.24 136 229
0.25 136 226
0.26 137 226
0.27 137 224
0.28 137 224
0.29 137 224
0.3 136 224
0.31 136 224
0.32 133 224
0.33 133 224
0.34 133 223

Label: B
Points: 20
0 144 388
0.01 144 382
0.02 145 373
0.03 145 363
0.04 145 353
0.05 148 339
0.06 146 328
0.07 145 316
0.08 139 298
0.09 136 292
0.1 133 287
0.11 131 285
0.12 128 279
0.13 128 279
0.14 128 277
0.15 128 277
0.16 128 277
0.17 128 277
0.18 128 277
0.19 129 276

Label: m
Points: 97
0 93 357
0.01 93 357
0.02 93 356
0.03 93 355
0.04 91 346
0.05 91 341
0.06 87 333
0.07 87 323
0.08 87 314
0.09 84 302
0.1 84 289
0.11 82 280
0.12 82 262
0.13 82 256
0.14 81 249
0.15 79 243
0.16 77 232
0.17 77 226
0.18 79 223
0.19 81 219
0.2 83 216
0.21 84 215
0.22 84 212
0.23 84 212
0.24 84 212
0.25 84 215
0.26 88 222
0.27 88 228
0.28 92 247
0.29 93 256
0.3 93 267
0.31 96 277
0.32 98 300
0.33 100 311
0.34 100 324
0.35 100 336
0.36 103 346
0.37 103 355
0.38 107 361
0.39 109 365
0.4 113 365
0.41 116 363
0.42 121 356
0.43 126 348
0.44 133 337
0.45 142 324
0.46 148 310
0.47 155 298
0.48 164 278
0.49 168 272
0.5 170 264
0.51 172 260
0.52 174 255
0.53 174 254
0.54 176 254
0.55 176 256
0.56 175 257
0.57 175 260
0.58 175 264
0.59 177 268
0.6 177 274
0.61 177 281
0.62 178 289
0.63 178 297
0.64 184 311
0.65 184 318
0.66 187 324
0.67 188 332
0.68 194 341
0.69 198 343
0.7 201 344
0.71 205 344
0.72 215 339
0.73 220 333
0.74 225 326
0.75 230 318
0.76 239 300
0.77 243 291
0.78 245 281
0.79 247 272
0.8 249 253
0.81 249 244
0.82 249 238
0.83 249 232
0.84 249 226
0.85 249 222
0.86 247 218
0.87 247 214
0.88 245 209
0.89 243 208
0.9 243 207
0.91 243 207
0.92 243 207
0.93 242 207
0.94 242 207
0.95 240 209
0.96 240 210

Label: Q
Points: 56
0 150 453
0.01 152 452
0.02 154 453
0.03 157 453
0.04 164 453
0.05 168 452
0.06 172 452
0.07 177 449
0.08 190 440
0.09 197 432
0.1 206 423
0.11 213 413
0.12 222 400
0.13 239 376
0.14 245 363
0.15 248 350
0.16 248 338
0.17 244 320
0.18 237 314
0.19 229 309
0.2 221 305
0.21 196 301
0.22 183 301
0.23 170 304
0.24 158 307
0.25 139 316
0.26 130 321
0.27 121 328
0.28 116 335
0.29 104 349
0.3 100 356
0.31 96 363
0.32 93 371
0.33 93 386
0.34 90 393
0.35 90 400
0.36 88 407
0.37 88 413
0.38 88 420
0.39 88 425
0.4 90 431
0.41 93 438
0.42 96 442
0.43 99 444
0.44 104 447
0.45 114 452
0.46 117 455
0.47 122 457
0.48 127 459
0.49 137 463
0.5 140 463
0.51 143 463
0.52 146 464
0.53 151 462
0.54 154 462
0.55 152 462

Label: .
Points: 46
0 155 258
0.01 153 258
0.02 153 258
0.03 152 258
0.04 150 256
0.05 150 254
0.06 150 254
0.07 149 252
0.08 147 250
0.09 148 248
0.1 148 248
0.11 150 246
0.12 150 244
0.13 153 244
0.14 156 242
0.15 158 242
0.16 162 242
0.17 164 244
0.18 165 247
0.19 167 247
0.2 167 251
0.21 167 251
0.22 165 252
0.23 164 252
0.24 161 252
0.25 161 251
0.26 157 250
0.27 157 248
0.28 156 247
0.29 153 245
0.3 153 244
0.31 151 242
0.32 151 242
0.33 153 241
0.34 153 242
0.35 153 242
0.36 153 242
0.37 153 242
0.38 151 243
0.39 151 243
0.4 151 245
0.41 151 246
0.42 151 246
0.43 151 246
0.44 151 244
0.45 151 243

Label: u
Points: 56
0 91 378
0.01 90 380
0.02 90 380
0.03 90 381
0.04 90 381
0.05 90 382
0.06 90 382
0.07 90 381
0.08 88 381
0.09 88 381
0.1 88 380
0.11 87 378
0.12 87 373
0.13 85 363
0.14 86 352
0.15 86 338
0.16 86 324
0.17 89 308
0.18 90 293
0.19 95 279
0.2 103 260
0.21 109 254
0.22 112 248
0.23 117 244
0.24 130 239
0.25 136 239
0.26 143 238
0.27 150 240
0.28 157 241
0.29 168 244
0.3 177 247
0.31 184 250
0.32 195 256
0.33 199 259
0.34 203 263
0.35 207 268
0.36 209 273
0.37 213 278
0.38 215 286
0.39 217 295
0.4 220 302
0.41 220 312
0.42 220 320
0.43 220 328
0.44 220 336
0.45 215 348
0.46 212 353
0.47 211 356
0.48 211 359
0.49 208 362
0.5 208 362
0.51 208 364
0.52 206 366
0.53 206 366
0.54 203 366
0.55 200 366

Label: E
Points: 74
0 245 487
0.01 245 485
0.02 245 485
0.03 245 483
0.04 242 480
0.05 239 479
0.06 236 477
0.07 231 476
0.08 216 475
0.09 206 475
0.1 195 475
0.11 184 475
0.12 172 473
0.13 159 473
0.14 146 473
0.15 134 473
0.16 117 474
0.17 112 474
0.18 106 476
0.19 102 476
0.2 99 475
0.21 94 475
0.22 93 472
0.23 89 472
0.24 86 468
0.25 84 467
0.26 84 464
0.27 84 460
0.28 84 457
0.29 86 450
0.3 86 444
0.31 86 436
0.32 86 421
0.33 86 415
0.34 86 409
0.35 87 401
0.36 87 395
0.37 85 386
0.38 87 376
0.39 87 367
0.4 93 351
0.41 93 346
0.42 94 340
0.43 94 334
0.44 94 329
0.45 99 324
0.46 99 319
0.47 102 316
0.48 106 309
0.49 109 307
0.5 113 304
0.51 117 302
0.52 126 300
0.53 130 300
0.54 136 299
0.55 143 299
0.56 157 298
0.57 164 295
0.58 172 293
0.59 178 292
0.6 190 288
0.61 197 288
0.62 201 287
0.63 212 286
0.64 217 286
0.65 221 285
0.66 224 285
0.67 229 282
0.68 231 281
0.69 233 281
0.7 235 281
0.71 239 281
0.72 239 282
0.73 242 282

Label: X
Points: 27
0 114 482
0.01 114 483
0.02 113 483
0.03 113 483
0.04 111 483
0.05 111 480
0.06 114 474
0.07 116 466
0.08 122 456
0.09 128 441
0.1 136 428
0.11 145 411
0.12 153 398
0.13 162 384
0.14 170 370
0.15 179 358
0.16 188 345
0.17 196 335
0.18 204 323
0.19 211 313
0.2 216 304
0.21 221 296
0.22 225 291
0.23 228 287
0.24 234 280
0.25 236 278
0.26 237 278

Label: R
Points: 30
0 151 515
0.01 150 514
0.02 147 514
0.03 146 509
0.04 144 505
0.05 141 495
0.06 141 483
0.07 138 471
0.08 138 457
0.09 136 440
0.1 136 425
0.11 134 409
0.12 130 382
0.13 126 370
0.14 124 360
0.15 121 350
0.16 117 334
0.17 116 328
0.18 116 322
0.19 114 318
0.2 114 313
0.21 112 313
0.22 112 313
0.23 112 313
0.24 112 313
0.25 112 313
0.26 112 311
0.27 114 311
0.28 115 315
0.29 118 317

Label: Z
Points: 70
0 97 482
0.01 97 484
0.02 95 487
0.03 95 487
0.04 95 487
0.05 95 488
0.06 98 488
0.07 100 491
0.08 101 492
0.09 104 492
0.1 109 496
0.11 116 496
0.12 138 495
0.13 151 492
0.14 165 490
0.15 179 488
0.16 192 485
0.17 206 482
0.18 218 477
0.19 228 473
0.2 236 469
0.21 240 466
0.22 242 461
0.23 241 455
0.24 241 448
0.25 229 433
0.26 221 426
0.27 209 417
0.28 196 410
0.29 184 403
0.3 170 394
0.31 156 386
0.32 144 378
0.33 135 368
0.34 124 353
0.35 119 346
0.36 114 340
0.37 110 333
0.38 102 320
0.39 98 316
0.4 96 312
0.41 94 309
0.42 94 303
0.43 94 299
0.44 94 297
0.45 94 293
0.46 98 288
0.47 101 285
0.48 105 281
0.49 109 280
0.5 115 280
0.51 124 280
0.52 133 283
0.53 142 284
0.54 159 287
0.55 166 287
0.56 172 289
0.57 176 289
0.58 184 289
0.59 187 289
0.6 190 289
0.61 193 290
0.62 197 288
0.63 200 288
0.64 201 286
0.65 201 285
0.66 205 282
0.67 205 282
0.68 208 282
0.69 208 282

Label: r
Points: 51
0 119 328
0.01 119 327
0.02 119 325
0.03 119 321
0.04 119 313
0.05 121 299
0.06 121 282
0.07 123 264
0.08 123 248
0.09 125 236
0.1 126 224
0.11 126 216
0.12 123 201
0.13 122 200
0.14 122 196
0.15 121 195
0.16 121 195
0.17 123 193
0.18 123 193
0.19 123 193
0.2 123 193
0.21 123 194
0.22 123 194
0.23 124 197
0.24 126 201
0.25 126 208
0.26 128 212
0.27 129 219
0.28 130 227
0.29 134 238
0.3 134 251
0.31 136 263
0.32 138 275
0.33 138 285
0.34 141 294
0.35 145 302
0.36 149 310
0.37 162 321
0.38 167 325
0.39 173 328
0.4 178 329
0.41 183 331
0.42 191 334
0.43 196 334
0.44 203 338
0.45 212 337
0.46 216 337
0.47 220 335
0.48 220 335
0.49 220 335
0.5 220 334

Label: 7
Points: 57
0 89 444
0.01 89 443
0.02 89 443
0.03 89 440
0.04 91 440
0.05 93 440
0.06 95 439
0.07 98 439
0.08 100 438
0.09 104 437
0.1 109 438
0.11 115 436
0.12 126 434
0.13 139 433
0.14 150 433
0.15 164 433
0.16 185 433
0.17 193 432
0.18 199 432
0.19 206 432
0.2 211 432
0.21 214 431
0.22 217 428
0.23 217 428
0.24 217 428
0.25 217 428
0.26 217 429
0.27 217 427
0.28 217 427
0.29 211 422
0.3 211 420
0.31 208 414
0.32 207 409
0.33 205 403
0.34 203 391
0.35 199 381
0.36 196 370
0.37 193 358
0.38 190 347
0.39 185 335
0.4 184 322
0.41 180 302
0.42 178 295
0.43 176 288
0.44 174 281
0.45 172 270
0.46 170 266
0.47 170 262
0.48 170 260
0.49 170 257
0.5 172 255
0.51 170 255
0.52 170 253
0.53 170 253
0.54 170 253
0.55 170 251
0.56 170 251

Label: q
Points: 84
0 221 329
0.01 217 332
0.02 213 336
0.03 207 340
0.04 190 351
0.05 180 355
0.06 170 359
0.07 160 363
0.08 152 364
0.09 140 366
0.1 130 368
0.11 120 368
0.12 105 366
0.13 101 362
0.14 95 356
0.15 92 348
0.16 88 339
0.17 86 328
0.18 87 316
0.19 87 305
0.2 89 294
0.21 94 282
0.22 99 273
0.23 106 264
0.24 119 250
0.25 127 246
0.26 134 243
0.27 144 241
0.28 154 241
0.29 166 241
0.3 179 241
0.31 188 243
0.32 198 244
0.33 203 245
0.34 209 248
0.35 212 251
0.36 216 254
0.37 218 263
0.38 220 268
0.39 222 273
0.4 224 280
0.41 224 286
0.42 224 292
0.43 224 300
0.44 224 306
0.45 227 312
0.46 227 312
0.47 228 312
0.48 228 312
0.49 228 312
0.5 228 312
0.51 228 312
0.52 228 312
0.53 227 304
0.54 227 298
0.55 227 289
0.56 225 281
0.57 223 258
0.58 221 246
0.59 221 232
0.6 217 219
0.61 213 193
0.62 211 181
0.63 208 169
0.64 208 156
0.65 207 133
0.66 207 123
0.67 207 113
0.68 207 104
0.69 210 91
0.7 210 86
0.71 210 83
0.72 210 80
0.73 210 80
0.74 210 80
0.75 210 80
0.76 210 80
0.77 210 80
0.78 210 80
0.79 210 80
0.8 210 80
0.81 210 80
0.82 210 80
0.83 210 80

Label: 9
Points: 65
0 222 450
0.01 218 458
0.02 213 465
0.03 207 472
0.04 200 478
0.05 191 484
0.06 180 491
0.07 169 495
0.08 144 502
0.09 135 502
0.1 126 502
0.11 119 498
0.12 115 492
0.13 108 481
0.14 103 468
0.15 99 456
0.16 97 442
0.17 101 429
0.18 104 420
0.19 109 411
0.2 122 400
0.21 129 396
0.22 138 394
0.23 147 392
0.24 157 392
0.25 169 393
0.26 181 393
0.27 190 394
0.28 201 394
0.29 206 394
0.3 210 398
0.31 214 400
0.32 216 405
0.33 219 412
0.34 219 416
0.35 220 420
0.36 220 425
0.37 223 431
0.38 222 433
0.39 222 433
0.4 222 434
0.41 221 434
0.42 221 434
0.43 221 431
0.44 219 426
0.45 218 419
0.46 215 409
0.47 212 396
0.48 209 381
0.49 206 365
0.5 202 352
0.51 200 339
0.52 195 325
0.53 192 315
0.54 187 297
0.55 185 292
0.56 185 286
0.57 185 282
0.58 185 275
0.59 183 273
0.6 183 271
0.61 183 271
0.62 183 271
0.63 183 270
0.64 184 270

Label: I
Points: 47
0 247 466
0.01 245 465
0.02 247 466
0.03 247 466
0.04 247 466
0.05 247 467
0.06 244 467
0.07 239 467
0.08 219 472
0.09 203 474
0.1 186 474
0.11 168 474
0.12 150 474
0.13 134 474
0.14 119 478
0.15 107 478
0.16 101 479
0.17 97 479
0.18 95 479
0.19 95 479
0.2 93 479
0.21 94 479
0.22 165 480
0.23 165 480
0.24 165 481
0.25 165 480
0.26 167 480
0.27 167 475
0.28 169 468
0.29 171 461
0.3 175 439
0.31 175 430
0.32 177 420
0.33 177 412
0.34 177 404
0.35 177 394
0.36 175 384
0.37 174 375
0.38 174 366
0.39 172 355
0.4 172 351
0.41 172 347
0.42 170 344
