Label: X
Points: 22
0 157 322
0.01 156 322
0.02 156 324
0.03 156 323
0.04 153 323
0.05 151 323
0.06 148 320
0.07 144 317
0.08 138 314
0.09 134 308
0.1 127 302
0.11 120 293
0.12 109 277
0.13 105 270
0.14 103 264
0.15 99 259
0.16 96 254
0.17 96 249
0.18 96 245
0.19 97 240
0.2 104 233
0.21 109 230
0.22 115 228
0.23 122 227
0.24 127 226
0.25 137 226
0.26 143 227
0.27 148 229
0.28 157 236
0.29 162 239
0.3 166 244
0.31 170 250
0.32 173 256
0.33 176 264
0.34 178 270
0.35 179 274
0.36 181 281
0.37 181 283
0.38 181 283
0.39 181 284
0.4 181 282
0.41 181 280
0.42 181 278
0.43 181 273
0.44 184 262
0.45 188 256
0.46 192 251
0.47 197 246
0.48 201 240
0.49 210 234
0.5 217 230
0.51 222 224

Label: g
Points: 130
0 248 290
0.01 248 290
0.02 246 293
0.03 246 293
0.04 246 293
0.05 246 294
0.06 246 294
0.07 246 294
0.08 246 294
0.09 246 294
0.1 246 295
0.11 244 295
0.12 244 297
0.13 244 296
0.14 244 296
0.15 244 296
0.16 244 294
0.17 244 296
0.18 244 296
0.19 244 297
0.2 244 298
0.21 244 298
0.22 244 300
0.23 244 301
0.24 244 301
0.25 242 301
0.26 241 304
0.27 241 305
0.28 237 309
0.29 236 313
0.3 234 315
0.31 231 318
0.32 226 321
0.33 224 324
0.34 222 326
0.35 220 328
0.36 217 330
0.37 214 330
0.38 209 333
0.39 203 333
0.4 194 333
0.41 192 330
0.42 189 328
0.43 185 324
0.44 181 320
0.45 175 314
0.46 170 306
0.47 165 299
0.48 162 291
0.49 157 283
0.5 153 278
0.51 149 271
0.52 146 261
0.53 144 256
0.54 144 253
0.55 144 250
0.56 146 243
0.57 149 242
0.58 150 239
0.59 152 237
0.6 158 234
0.61 160 234
0.62 163 232
0.63 167 232
0.64 174 233
0.65 178 233
0.66 183 236
0.67 187 238
0.68 193 243
0.69 196 246
0.7 198 251
0.71 201 257
0.72 205 267
0.73 207 272
0.74 208 277
0.75 210 282
0.76 212 291
0.77 212 294
0.78 213 298
0.79 213 299
0.8 215 301
0.81 215 301
0.82 213 301
0.83 213 301
0.84 213 298
0.85 213 294
0.86 216 287
0.87 214 267
0.88 214 256
0.89 214 244
0.9 212 232
0.91 212 209
0.92 211 197
0.93 213 185
0.94 214 173
0.95 217 152
0.96 219 142
0.97 219 134
0.98 219 126
0.99 219 115
1.0 217 109
1.01 214 105
1.02 210 101
1.03 201 95
1.04 197 94
1.05 192 92
1.06 187 92
1.07 177 92
1.08 173 92
1.09 169 94
1.1 165 96
1.11 161 99
1.12 159 101
1.13 157 103
1.14 157 105
1.15 159 109
1.16 161 113
1.17 167 117
1.18 174 127
1.19 180 133
1.2 183 138
1.21 188 142
1.22 194 153
1.23 196 159
1.24 198 163
1.25 200 168
1.26 202 171
1.27 205 176
1.28 205 182
1.29 207 187

Label: U
Points: 45
0 114 356
0.01 114 344
0.02 112 331
0.03 112 317
0.04 108 290
0.05 108 277
0.06 106 266
0.07 105 256
0.08 105 248
0.09 103 243
0.1 103 241
0.11 102 240
0.12 102 240
0.13 107 244
0.14 111 248
0.15 116 253
0.16 122 257
0.17 135 267
0.18 142 272
0.19 149 277
0.2 155 282
0.21 161 287
0.22 169 294
0.23 174 303
0.24 179 311
0.25 183 330
0.26 185 338
0.27 185 344
0.28 185 350
0.29 185 354
0.3 185 354
0.31 185 354
0.32 183 350
0.33 183 344
0.34 184 333
0.35 187 320
0.36 192 306
0.37 205 277
0.38 214 265
0.39 223 254
0.4 233 244
0.41 250 231
0.42 256 228
0.43 260 226
0.44 263 227

Label: .
Points: 39
0 99 309
0.01 99 309
0.02 99 309
0.03 100 309
0.04 100 308
0.05 100 308
0.06 100 308
0.07 100 306
0.08 100 306
0.09 100 306
0.1 99 306
0.11 99 306
0.12 99 310
0.13 99 311
0.14 102 314
0.15 102 316
0.16 105 318
0.17 107 321
0.18 109 323
0.19 112 326
0.2 115 328
0.21 115 329
0.22 117 331
0.23 117 331
0.24 117 331
0.25 117 331
0.26 115 331
0.27 115 329
0.28 114 328
0.29 114 328
0.3 112 325
0.31 111 323
0.32 108 320
0.33 108 316
0.34 105 313
0.35 104 309
0.36 104 305
0.37 102 302
0.38 102 297

Label: R
Points: 28
0 110 338
0.01 110 331
0.02 112 322
0.03 114 314
0.04 117 293
0.05 119 283
0.06 119 274
0.07 120 265
0.08 123 248
0.09 123 240
0.1 123 232
0.11 125 225
0.12 125 219
0.13 128 211
0.14 130 203
0.15 130 198
0.16 130 193
0.17 132 190
0.18 132 188
0.19 132 188
0.2 132 188
0.21 133 189
0.22 133 192
0.23 132 197
0.24 132 202
0.25 130 210
0.26 128 219
0.27 128 227

Label: Q
Points: 46
0 79 431
0.01 76 424
0.02 73 415
0.03 69 405
0.04 66 396
0.05 62 382
0.06 59 368
0.07 57 354
0.08 57 328
0.09 59 317
0.1 62 305
0.11 67 294
0.12 73 283
0.13 83 271
0.14 96 261
0.15 109 253
0.16 132 245
0.17 143 245
0.18 156 247
0.19 169 249
0.2 182 254
0.21 198 263
0.22 211 275
0.23 223 289
0.24 239 316
0.25 243 329
0.26 243 342
0.27 243 354
0.28 238 378
0.29 232 389
0.3 226 401
0.31 220 411
0.32 204 427
0.33 195 433
0.34 185 439
0.35 176 443
0.36 166 446
0.37 154 448
0.38 143 449
0.39 132 449
0.4 113 444
0.41 107 439
0.42 100 433
0.43 94 426
0.44 88 418
0.45 82 408

Label: .
Points: 80
0 171 324
0.01 171 324
0.02 169 323
0.03 169 323
0.04 168 322
0.05 168 319
0.06 165 317
0.07 165 314
0.08 164 313
0.09 164 313
0.1 163 313
0.11 163 313
0.12 163 312
0.13 163 312
0.14 162 310
0.15 162 311
0.16 163 311
0.17 165 311
0.18 165 313
0.19 163 313
0.2 163 315
0.21 162 316
0.22 161 318
0.23 161 318
0.24 161 321
0.25 161 321
0.26 161 321
0.27 161 321
0.28 161 320
0.29 157 322
0.3 157 322
0.31 157 322
0.32 157 322
0.33 157 322
0.34 157 322
0.35 157 320
0.36 157 318
0.37 158 315
0.38 160 315
0.39 161 315
0.4 161 313
0.41 163 313
0.42 163 313
0.43 163 313
0.44 163 313
0.45 163 313
0.46 163 316
0.47 163 317
0.48 163 319
0.49 161 320
0.5 158 322
0.51 158 323
0.52 156 325
0.53 155 325
0.54 155 323
0.55 155 322
0.56 153 320
0.57 153 317
0.58 152 315
0.59 152 313
0.6 152 313
0.61 153 312
0.62 153 312
0.63 153 310
0.64 155 310
0.65 155 310
0.66 155 310
0.67 157 311
0.68 157 311
0.69 157 311
0.7 158 313
0.71 158 313
0.72 158 313
0.73 158 313
0.74 158 312
0.75 158 312
0.76 158 312
0.77 158 312
0.78 158 312
0.79 158 312

Label: j
Points: 26
0 179 295
0.01 180 295
0.02 180 295
0.03 180 295
0.04 179 296
0.05 179 294
0.06 179 292
0.07 179 289
0.08 180 275
0.09 180 266
0.1 180 254
0.11 180 240
0.12 180 227
0.13 180 209
0.14 180 192
0.15 181 177
0.16 181 163
0.17 178 152
0.18 176 143
0.19 172 135
0.2 167 127
0.21 162 125
0.22 158 126
0.23 152 128
0.24 147 131
0.25 141 140

Label: O
Points: 41
0 62 392
0.01 61 389
0.02 59 386
0.03 58 383
0.04 55 375
0.05 55 371
0.06 53 365
0.07 53 359
0.08 53 354
0.09 53 345
0.1 54 339
0.11 56 332
0.12 59 324
0.13 63 320
0.14 67 316
0.15 74 314
0.16 90 314
0.17 98 316
0.18 106 318
0.19 113 321
0.2 121 325
0.21 128 330
0.22 135 336
0.23 142 343
0.24 148 355
0.25 148 360
0.26 148 366
0.27 144 371
0.28 142 376
0.29 137 383
0.3 129 388
0.31 121 393
0.32 111 396
0.33 102 396
0.34 92 395
0.35 83 393
0.36 71 387
0.37 66 383
0.38 63 377
0.39 59 372
0.4 56 367

Label: Z
Points: 45
0 53 400
0.01 56 402
0.02 61 403
0.03 69 405
0.04 87 408
0.05 99 408
0.06 111 408
0.07 122 408
0.08 146 408
0.09 156 407
0.1 163 407
0.11 170 404
0.12 172 403
0.13 172 401
0.14 174 398
0.15 170 394
0.16 164 385
0.17 156 379
0.18 149 371
0.19 140 363
0.2 131 355
0.21 120 344
0.22 110 334
0.23 100 325
0.24 84 309
0.25 79 303
0.26 77 295
0.27 77 288
0.28 77 282
0.29 79 274
0.3 81 269
0.31 84 264
0.32 96 258
0.33 102 256
0.34 110 253
0.35 117 251
0.36 127 250
0.37 147 249
0.38 156 249
0.39 164 250
0.4 172 250
0.41 178 250
0.42 183 249
0.43 186 249
0.44 188 249

Label: m
Points: 69
0 143 312
0.01 145 300
0.02 147 289
0.03 150 278
0.04 155 257
0.05 155 248
0.06 155 239
0.07 153 231
0.08 153 222
0.09 153 219
0.1 153 219
0.11 151 219
0.12 151 222
0.13 149 228
0.14 148 234
0.15 146 244
0.16 145 253
0.17 146 262
0.18 149 276
0.19 153 287
0.2 165 309
0.21 170 318
0.22 176 329
0.23 179 338
0.24 182 346
0.25 184 354
0.26 184 359
0.27 186 362
0.28 188 355
0.29 190 347
0.3 193 337
0.31 195 327
0.32 203 302
0.33 205 290
0.34 208 278
0.35 212 265
0.36 215 245
0.37 215 238
0.38 215 234
0.39 215 231
0.4 213 231
0.41 211 233
0.42 211 237
0.43 207 243
0.44 207 250
0.45 207 258
0.46 206 269
0.47 208 279
0.48 211 289
0.49 215 302
0.5 220 312
0.51 227 323
0.52 231 332
0.53 236 339
0.54 240 344
0.55 242 346
0.56 250 340
0.57 253 333
0.58 258 324
0.59 262 315
0.6 273 292
0.61 278 281
0.62 284 271
0.63 290 261
0.64 300 246
0.65 303 242
0.66 305 239
0.67 305 238
0.68 305 240

Label: I
Points: 18
0 98 450
0.01 98 450
0.02 96 448
0.03 96 443
0.04 95 431
0.05 93 422
0.06 93 411
0.07 93 400
0.08 93 374
0.09 93 360
0.1 92 345
0.11 92 330
0.12 95 307
0.13 97 297
0.14 100 289
0.15 100 280
0.16 104 270
0.17 106 268

Label: F
Points: 35
0 85 371
0.01 85 371
0.02 84 371
0.03 84 371
0.04 82 371
0.05 82 371
0.06 81 366
0.07 81 361
0.08 79 353
0.09 79 341
0.1 79 329
0.11 79 315
0.12 79 288
0.13 79 277
0.14 81 266
0.15 83 257
0.16 88 242
0.17 91 238
0.18 221 390
0.19 221 393
0.2 225 395
0.21 225 397
0.22 224 399
0.23 220 400
0.24 215 402
0.25 207 400
0.26 199 399
0.27 185 397
0.28 170 393
0.29 155 391
0.3 128 385
0.31 119 383
0.32 110 380
0.33 102 377
0.34 90 372

Label: M
Points: 40
0 57 417
0.01 57 413
0.02 57 407
0.03 57 399
0.04 54 380
0.05 54 369
0.06 50 358
0.07 48 346
0.08 42 326
0.09 41 317
0.1 39 309
0.11 36 302
0.12 33 288
0.13 32 281
0.14 29 276
0.15 28 272
0.16 72 397
0.17 75 394
0.18 76 387
0.19 80 381
0.2 88 367
0.21 93 360
0.22 97 355
0.23 101 350
0.24 105 345
0.25 110 341
0.26 112 337
0.27 115 335
0.28 119 331
0.29 163 393
0.3 157 386
0.31 151 380
0.32 147 373
0.33 143 366
0.34 136 360
0.35 133 352
0.36 128 347
0.37 121 337
0.38 117 334
0.39 117 331

Label: K
Points: 16
0 146 385
0.01 146 378
0.02 145 368
0.03 145 354
0.04 145 339
0.05 146 321
0.06 147 303
0.07 147 287
0.08 147 262
0.09 147 253
0.1 147 246
0.11 147 241
0.12 147 235
0.13 149 233
0.14 149 231
0.15 149 228

Label: N
Points: 42
0 43 241
0.01 40 239
0.02 38 239
0.03 38 239
0.04 36 240
0.05 38 244
0.06 41 250
0.07 46 258
0.08 64 281
0.09 75 294
0.1 87 308
0.11 99 323
0.12 121 352
0.13 131 365
0.14 139 376
0.15 146 384
0.16 153 392
0.17 153 392
0.18 153 391
0.19 155 387
0.2 155 380
0.21 158 367
0.22 155 352
0.23 153 335
0.24 147 301
0.25 147 286
0.26 147 274
0.27 148 265
0.28 150 259
0.29 154 256
0.3 159 254
0.31 164 256
0.32 179 265
0.33 186 273
0.34 194 284
0.35 200 296
0.36 218 322
0.37 225 336
0.38 232 349
0.39 239 360
0.4 247 377
0.41 250 383

Label: S
Points: 61
0 238 457
0.01 237 460
0.02 234 463
0.03 230 466
0.04 224 470
0.05 220 470
0.06 215 470
0.07 210 470
0.08 197 470
0.09 191 469
0.1 184 467
0.11 177 467
0.12 166 464
0.13 161 463
0.14 157 460
0.15 154 458
0.16 149 452
0.17 148 449
0.18 148 446
0.19 148 443
0.2 148 440
0.21 150 438
0.22 153 434
0.23 156 429
0.24 163 424
0.25 167 421
0.26 172 419
0.27 178 416
0.28 192 409
0.29 200 405
0.3 209 402
0.31 219 398
0.32 238 388
0.33 248 380
0.34 258 373
0.35 267 366
0.36 281 350
0.37 285 342
0.38 285 334
0.39 285 326
0.4 282 317
0.41 274 307
0.42 266 297
0.43 256 287
0.44 233 275
0.45 223 271
0.46 214 269
0.47 204 267
0.48 187 269
0.49 179 271
0.5 171 274
0.51 162 280
0.52 146 291
0.53 140 299
0.54 134 306
0.55 130 314
0.56 127 321
0.57 124 330
0.58 123 339
0.59 123 346
0.6 121 354

Label: .
Points: 57
0 130 281
0.01 130 281
0.02 130 281
0.03 130 281
0.04 130 281
0.05 130 281
0.06 130 281
0.07 128 282
0.08 128 282
0.09 128 282
0.1 128 282
0.11 128 282
0.12 128 281
0.13 130 281
0.14 130 280
0.15 130 282
0.16 130 282
0.17 127 283
0.18 127 282
0.19 127 282
0.2 127 280
0.21 130 280
0.22 130 280
0.23 130 280
0.24 130 282
0.25 128 282
0.26 128 282
0.27 128 282
0.28 129 282
0.29 129 282
0.3 129 282
0.31 129 282
0.32 129 282
0.33 129 282
0.34 129 282
0.35 129 279
0.36 129 279
0.37 132 276
0.38 132 272
0.39 134 269
0.4 134 265
0.41 134 263
0.42 137 261
0.43 137 261
0.44 137 258
0.45 137 258
0.46 137 258
0.47 137 257
0.48 137 257
0.49 138 256
0.5 138 256
0.51 138 256
0.52 137 257
0.53 137 257
0.54 137 257
0.55 137 256
0.56 137 256

Label: c
Points: 33
0 192 323
0.01 192 323
0.02 193 325
0.03 193 325
0.04 193 331
0.05 193 335
0.06 191 340
0.07 190 343
0.08 183 350
0.09 177 353
0.1 173 354
0.11 167 354
0.12 161 352
0.13 157 346
0.14 149 341
0.15 144 333
0.16 136 318
0.17 135 309
0.18 135 301
0.19 135 291
0.2 138 274
0.21 140 268
0.22 144 262
0.23 148 257
0.24 152 253
0.25 159 249
0.26 166 248
0.27 174 246
0.28 183 246
0.29 191 249
0.3 199 251
0.31 210 255
0.32 218 260

Label: -
Points: 9
0 92 331
0.01 94 330
0.02 94 329
0.03 98 327
0.04 102 325
0.05 108 322
0.06 116 320
0.07 123 319
0.08 129 319

Label: j
Points: 49
0 177 319
0.01 177 319
0.02 176 319
0.03 176 319
0.04 176 319
0.05 176 316
0.06 176 313
0.07 176 308
0.08 178 293
0.09 178 286
0.1 179 278
0.11 179 271
0.12 178 251
0.13 178 239
0.14 178 228
0.15 178 216
0.16 178 192
0.17 180 180
0.18 180 169
0.19 182 159
0.2 182 148
0.21 182 136
0.22 181 126
0.23 178 116
0.24 175 104
0.25 172 98
0.26 169 93
0.27 164 89
0.28 157 85
0.29 152 85
0.3 146 85
0.31 141 87
0.32 135 90
0.33 126 97
0.34 122 101
0.35 119 106
0.36 116 112
0.37 116 118
0.38 116 127
0.39 116 136
0.4 119 146
0.41 121 153
0.42 125 161
0.43 130 167
0.44 134 173
0.45 143 180
0.46 146 182
0.47 149 184
0.48 150 184

Label: W
Points: 110
0 107 397
0.01 108 397
0.02 108 397
0.03 108 397
0.04 110 397
0.05 110 397
0.06 110 397
0.07 112 397
0.08 110 397
0.09 110 397
0.1 110 395
0.11 110 391
0.12 110 386
0.13 109 379
0.14 109 371
0.15 109 364
0.16 109 350
0.17 106 343
0.18 105 337
0.19 103 331
0.2 103 325
0.21 103 319
0.22 103 312
0.23 103 307
0.24 105 297
0.25 107 294
0.26 109 291
0.27 112 289
0.28 114 288
0.29 117 286
0.3 121 287
0.31 123 287
0.32 131 291
0.33 135 293
0.34 139 296
0.35 143 301
0.36 147 305
0.37 150 312
0.38 153 318
0.39 156 326
0.4 158 332
0.41 160 338
0.42 162 343
0.43 162 349
0.44 166 355
0.45 166 357
0.46 168 359
0.47 166 360
0.48 166 362
0.49 166 362
0.5 166 362
0.51 166 362
0.52 166 359
0.53 165 355
0.54 165 350
0.55 165 344
0.56 165 331
0.57 164 325
0.58 164 319
0.59 164 314
0.6 165 302
0.61 165 297
0.62 168 293
0.63 169 288
0.64 175 281
0.65 179 278
0.66 183 276
0.67 186 274
0.68 194 272
0.69 197 272
0.7 201 273
0.71 206 275
0.72 214 280
0.73 218 283
0.74 223 288
0.75 228 293
0.76 235 307
0.77 237 313
0.78 239 321
0.79 241 328
0.8 241 336
0.81 242 344
0.82 242 353
0.83 242 360
0.84 242 371
0.85 240 375
0.86 240 380
0.87 236 387
0.88 235 390
0.89 235 393
0.9 231 395
0.91 228 399
0.92 226 400
0.93 225 401
0.94 225 401
0.95 225 403
0.96 225 404
0.97 225 404
0.98 225 404
0.99 224 404
1.0 222 404
1.01 222 404
1.02 222 404
1.03 222 404
1.04 222 404
1.05 222 404
1.06 222 402
1.07 222 402
1.08 221 402
1.09 221 401

Label: g
Points: 73
0 245 367
0.01 245 370
0.02 245 373
0.03 242 377
0.04 228 385
0.05 219 389
0.06 209 393
0.07 198 395
0.08 178 392
0.09 169 388
0.1 161 384
0.11 153 378
0.12 142 365
0.13 139 359
0.14 136 353
0.15 136 348
0.16 136 343
0.17 139 337
0.18 143 331
0.19 148 326
0.2 155 322
0.21 164 319
0.22 172 317
0.23 181 317
0.24 189 317
0.25 196 321
0.26 202 325
0.27 208 329
0.28 217 338
0.29 220 343
0.3 221 347
0.31 221 352
0.32 221 356
0.33 220 361
0.34 218 366
0.35 218 368
0.36 216 371
0.37 216 371
0.38 216 371
0.39 216 368
0.4 216 364
0.41 216 352
0.42 218 343
0.43 219 335
0.44 221 326
0.45 226 317
0.46 231 305
0.47 238 292
0.48 246 279
0.49 253 266
0.5 262 251
0.51 272 235
0.52 281 217
0.53 302 182
0.54 310 166
0.55 317 152
0.56 322 139
0.57 326 119
0.58 324 111
0.59 319 106
0.6 313 103
0.61 293 99
0.62 280 100
0.63 264 102
0.64 250 105
0.65 224 114
0.66 211 120
0.67 201 125
0.68 194 131
0.69 189 136
0.7 187 143
0.71 187 149
0.72 187 154

Label: j
Points: 32
0 150 352
0.01 150 352
0.02 150 350
0.03 152 346
0.04 152 333
0.05 153 324
0.06 153 312
0.07 151 299
0.08 148 283
0.09 144 262
0.1 139 240
0.11 134 216
0.12 126 194
0.13 118 176
0.14 107 158
0.15 97 143
0.16 89 132
0.17 75 126
0.18 71 128
0.19 66 134
0.2 62 141
0.21 55 160
0.22 52 170
0.23 51 179
0.24 51 189
0.25 51 198
0.26 54 211
0.27 56 217
0.28 59 222
0.29 64 226
0.3 75 232
0.31 82 233

Label: -
Points: 47
0 101 379
0.01 101 379
0.02 101 379
0.03 101 379
0.04 105 377
0.05 107 377
0.06 112 376
0.07 119 375
0.08 134 372
0.09 144 370
0.1 153 368
0.11 162 367
0.12 170 366
0.13 175 366
0.14 179 364
0.15 183 363
0.16 183 363
0.17 183 359
0.18 183 357
0.19 181 355
0.2 177 351
0.21 172 346
0.22 164 339
0.23 155 333
0.24 147 326
0.25 133 313
0.26 126 306
0.27 119 299
0.28 113 292
0.29 103 280
0.3 99 276
0.31 97 273
0.32 95 270
0.33 93 267
0.34 95 266
0.35 95 266
0.36 95 266
0.37 99 266
0.38 106 265
0.39 117 265
0.4 128 266
0.41 140 266
0.42 150 266
0.43 157 266
0.44 162 266
0.45 167 264
0.46 165 264

Label: N
Points: 82
0 115 429
0.01 113 429
0.02 113 427
0.03 113 425
0.04 111 416
0.05 108 410
0.06 106 403
0.07 104 395
0.08 103 387
0.09 100 376
0.1 97 364
0.11 94 351
0.12 92 339
0.13 89 329
0.14 86 319
0.15 85 312
0.16 82 302
0.17 82 300
0.18 82 299
0.19 82 299
0.2 82 299
0.21 82 299
0.22 82 303
0.23 84 307
0.24 86 317
0.25 87 324
0.26 87 330
0.27 89 338
0.28 89 346
0.29 89 358
0.3 91 370
0.31 94 382
0.32 98 402
0.33 101 408
0.34 103 414
0.35 106 418
0.36 109 422
0.37 111 426
0.38 115 428
0.39 115 432
0.4 118 434
0.41 118 435
0.42 120 435
0.43 120 434
0.44 122 429
0.45 122 425
0.46 124 420
0.47 126 414
0.48 127 407
0.49 128 398
0.5 128 386
0.51 130 374
0.52 132 363
0.53 132 354
0.54 136 345
0.55 136 337
0.56 138 329
0.57 140 320
0.58 142 317
0.59 143 316
0.6 145 316
0.61 148 318
0.62 150 320
0.63 152 322
0.64 154 326
0.65 158 335
0.66 158 340
0.67 161 346
0.68 161 352
0.69 163 366
0.7 165 374
0.71 165 383
0.72 165 393
0.73 168 414
0.74 170 425
0.75 172 436
0.76 174 446
0.77 177 461
0.78 177 464
0.79 177 467
0.8 177 469
0.81 175 470

Label: Q
Points: 33
0 135 450
0.01 135 457
0.02 137 465
0.03 135 471
0.04 132 477
0.05 126 482
0.06 119 485
0.07 113 489
0.08 99 491
0.09 90 491
0.1 82 486
0.11 72 479
0.12 61 469
0.13 39 442
0.14 28 426
0.15 20 411
0.16 14 395
0.17 9 380
0.18 8 362
0.19 11 345
0.2 17 331
0.21 45 312
0.22 60 308
0.23 81 306
0.24 100 306
0.25 140 317
0.26 156 325
0.27 167 334
0.28 177 343
0.29 184 353
0.3 186 365
0.31 186 378
0.32 184 392

Label: ,
Points: 52
0 128 345
0.01 128 345
0.02 128 345
0.03 128 345
0.04 128 345
0.05 128 345
0.06 128 345
0.07 128 345
0.08 128 345
0.09 128 345
0.1 128 345
0.11 128 345
0.12 127 345
0.13 127 345
0.14 127 344
0.15 127 344
0.16 128 344
0.17 128 345
0.18 128 345
0.19 128 345
0.2 128 345
0.21 128 344
0.22 128 344
0.23 128 344
0.24 128 344
0.25 128 344
0.26 128 344
0.27 128 344
0.28 129 344
0.29 129 342
0.3 131 340
0.31 131 339
0.32 134 337
0.33 134 335
0.34 135 332
0.35 137 331
0.36 138 328
0.37 142 323
0.38 145 318
0.39 148 313
0.4 151 307
0.41 153 301
0.42 156 293
0.43 158 285
0.44 161 269
0.45 160 260
0.46 157 250
0.47 152 240
0.48 148 229
0.49 141 216
0.5 131 206
0.51 122 196

Label: q
Points: 48
0 135 268
0.01 139 272
0.02 144 277
0.03 151 285
0.04 165 307
0.05 172 319
0.06 181 332
0.07 189 343
0.08 196 354
0.09 202 364
0.1 202 371
0.11 202 376
0.12 190 376
0.13 181 372
0.14 170 366
0.15 157 358
0.16 143 349
0.17 125 335
0.18 111 321
0.19 98 307
0.2 82 285
0.21 77 278
0.22 75 272
0.23 73 267
0.24 77 263
0.25 81 261
0.26 89 263
0.27 98 264
0.28 108 268
0.29 132 282
0.3 142 289
0.31 153 297
0.32 162 304
0.33 169 310
0.34 175 315
0.35 177 315
0.36 177 311
0.37 177 303
0.38 170 287
0.39 163 267
0.4 153 245
0.41 142 221
0.42 133 199
0.43 126 180
0.44 118 164
0.45 113 151
0.46 112 143
0.47 109 138

Label: U
Points: 49
0 111 407
0.01 109 405
0.02 109 400
0.03 107 393
0.04 107 369
0.05 107 356
0.06 110 342
0.07 114 327
0.08 120 314
0.09 126 299
0.1 135 285
0.11 144 274
0.12 159 259
0.13 163 256
0.14 167 253
0.15 168 251
0.16 171 251
0.17 173 251
0.18 175 254
0.19 178 258
0.2 182 268
0.21 184 274
0.22 186 280
0.23 189 288
0.24 190 296
0.25 192 307
0.26 195 319
0.27 199 331
0.28 201 343
0.29 203 356
0.3 203 365
0.31 204 372
0.32 204 381
0.33 202 382
0.34 202 381
0.35 202 377
0.36 202 363
0.37 202 353
0.38 204 343
0.39 207 333
0.4 218 311
0.41 224 300
0.42 232 291
0.43 240 281
0.44 256 267
0.45 264 261
0.46 271 256
0.47 278 253
0.48 284 250

Label: c
Points: 33
0 248 338
0.01 248 336
0.02 248 336
0.03 248 338
0.04 247 339
0.05 243 341
0.06 241 341
0.07 236 343
0.08 227 346
0.09 222 346
0.1 218 346
0.11 214 344
0.12 206 338
0.13 204 332
0.14 201 326
0.15 198 318
0.16 197 310
0.17 197 299
0.18 199 287
0.19 199 276
0.2 207 256
0.21 211 250
0.22 216 245
0.23 220 242
0.24 224 239
0.25 231 239
0.26 235 239
0.27 243 239
0.28 249 242
0.29 256 247
0.3 265 254
0.31 273 261
0.32 281 269

Label: m
Points: 100
0 91 364
0.01 91 364
0.02 91 364
0.03 91 363
0.04 93 363
0.05 93 358
0.06 93 351
0.07 91 343
0.08 91 333
0.09 91 321
0.1 93 310
0.11 93 299
0.12 95 284
0.13 95 278
0.14 95 274
0.15 95 270
0.16 95 264
0.17 95 263
0.18 95 263
0.19 95 263
0.2 93 263
0.21 93 263
0.22 93 263
0.23 93 263
0.24 95 269
0.25 95 272
0.26 95 277
0.27 94 283
0.28 94 289
0.29 97 299
0.3 97 308
0.31 101 318
0.32 106 333
0.33 109 340
0.34 113 346
0.35 116 351
0.36 119 357
0.37 123 359
0.38 127 363
0.39 130 364
0.4 135 364
0.41 141 363
0.42 146 359
0.43 151 354
0.44 158 341
0.45 161 333
0.46 162 325
0.47 164 316
0.48 164 309
0.49 164 299
0.5 164 290
0.51 164 282
0.52 164 270
0.53 164 267
0.54 164 264
0.55 164 262
0.56 164 260
0.57 164 261
0.58 164 262
0.59 164 262
0.6 164 262
0.61 164 263
0.62 164 265
0.63 166 270
0.64 166 274
0.65 168 279
0.66 169 286
0.67 169 294
0.68 171 302
0.69 174 317
0.7 178 323
0.71 180 328
0.72 183 335
0.73 187 345
0.74 190 350
0.75 194 353
0.76 195 357
0.77 203 360
0.78 206 360
0.79 210 360
0.8 213 358
0.81 217 356
0.82 220 352
0.83 225 346
0.84 227 341
0.85 230 326
0.86 230 320
0.87 232 310
0.88 233 302
0.89 233 289
0.9 234 283
0.91 234 279
0.92 234 275
0.93 234 268
0.94 234 264
0.95 234 262
0.96 233 259
0.97 231 256
0.98 231 254
0.99 231 252

Label: M
Points: 60
0 96 427
0.01 96 424
0.02 97 421
0.03 96 416
0.04 90 395
0.05 85 381
0.06 78 366
0.07 72 349
0.08 59 316
0.09 54 301
0.1 50 288
0.11 47 277
0.12 42 266
0.13 40 263
0.14 38 263
0.15 38 264
0.16 40 267
0.17 46 276
0.18 55 288
0.19 64 302
0.2 85 336
0.21 97 353
0.22 111 372
0.23 124 389
0.24 138 406
0.25 152 420
0.26 163 430
0.27 172 434
0.28 183 426
0.29 184 415
0.3 184 404
0.31 182 390
0.32 174 360
0.33 169 345
0.34 162 334
0.35 155 322
0.36 146 307
0.37 143 302
0.38 142 299
0.39 141 301
0.4 141 304
0.41 147 314
0.42 154 329
0.43 165 346
0.44 176 365
0.45 199 399
0.46 211 416
0.47 222 428
0.48 232 438
0.49 241 442
0.5 248 439
0.51 251 432
0.52 254 420
0.53 247 387
0.54 242 371
0.55 234 354
0.56 229 338
0.57 218 315
0.58 214 308
0.59 211 303

Label: r
Points: 63
0 23 221
0.01 22 219
0.02 20 217
0.03 18 215
0.04 16 211
0.05 16 209
0.06 16 207
0.07 15 206
0.08 14 206
0.09 14 204
0.1 14 204
0.11 15 204
0.12 16 206
0.13 16 206
0.14 16 203
0.15 16 203
0.16 16 204
0.17 16 210
0.18 18 219
0.19 22 230
0.2 28 246
0.21 33 265
0.22 36 284
0.23 39 300
0.24 41 316
0.25 41 329
0.26 43 339
